@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
37.9786988,23.7280633,restaurant,oriental;greek;regional,Πέρα,Mo-Sa 07:00-23:00; Aug 10-30 off,yes,yes
37.9797667,23.7282727,restaurant,,Meat Hall,,,
37.9748846,23.7278127,restaurant,greek,Karyatis,,,
37.9764368,23.7220622,restaurant,greek,Kuzina,,,
37.9750863,23.7278805,restaurant,regional,Τερίνα,,,
37.9756761,23.7299875,restaurant,,,,,
37.9757702,23.7252146,restaurant,,Κοτύλη,,,
37.9758897,23.7246334,restaurant,,Διόσκουροι,,,
37.9768892,23.7212648,restaurant,,Δίαυλος,,,
37.9785865,23.7250113,restaurant,greek,Η ωραία Πεντέλη,,,
37.9270571,23.6359587,restaurant,seafood,Σαμαριά,,,
37.9270910,23.6322445,restaurant,seafood,Φάρος,,,
37.9270047,23.6342791,restaurant,,Cohen,,,
37.9323308,23.6279359,restaurant,seafood,Ακτή,,,
37.9317128,23.6275180,restaurant,seafood,Γαία,,,
37.9296122,23.6282436,restaurant,seafood,Θαλασσάκι,,,
37.9289458,23.6288942,restaurant,seafood,Το Άκρι,,,
37.9289931,23.6288098,restaurant,seafood,Τα βράχια της Πειραϊκής,,,
37.9296609,23.6302578,restaurant,seafood,Ο Καλύβας,,,
37.9816661,23.7246989,restaurant,,,,,
37.9871391,23.7444869,restaurant,greek,Τ' Άγραφα,,,
37.9302124,23.6453462,restaurant,seafood,Αχινός,,,
37.9373050,23.6585293,restaurant,seafood,Βαρούλκο Seaside,,,
37.9347518,23.6292326,restaurant,seafood,Μαργαρώ,,,
38.0029282,23.7409609,restaurant,,Kot Kot,,,
38.1545663,23.8580667,restaurant,,Το Φαγοπότι,,,
38.0150285,23.8187623,restaurant,,ΓάΙδαρος ΙΙ,,,
37.9327886,23.6469616,restaurant,mediterranean,Barong,,,
38.0204624,23.7327545,restaurant,regional,Το μανταλάκι,,,
37.9835508,23.7333022,restaurant,,The Cotton Club,,,
37.9859807,23.7354501,restaurant,,Raraou,,,
37.9858602,23.7355923,restaurant,kebab,Αγραφα,,,
37.9748626,23.7443533,restaurant,,Ilissia,,,
37.9766213,23.7409403,restaurant,,Βιβλιοθήκη,,,
37.9776806,23.7412461,restaurant,,Likovrissi,,,
37.9781498,23.7405801,restaurant,,Zio Peppe,,,
37.9768569,23.7402696,restaurant,,Piatsa Kolonaki,,,
37.9879297,23.7369634,restaurant,greek,Άμα Λάχει,,,
37.9778686,23.7407813,restaurant,,Minnie the,,,
37.9779489,23.7407330,restaurant,turkish,Κεμπαπτζίδικον το Γνήσιον,,,
37.9777290,23.7407116,restaurant,,T5,,,
38.0187350,23.7900629,restaurant,greek,Καυτερός,,,
37.9907585,23.7544774,restaurant,czech,Βοημία,Su 12:30-01:00; Mo closed; Tu 12:30-01:00; We 12:30-01:00; Th 12:30-01:00; Fr 12:30-01:00; Sa 12:30-01:00,,
38.0246500,23.7975701,restaurant,,portofino,,,
37.9880058,23.7520846,restaurant,souvlaki,Η πίτα του παππού,Su 11:00-24:00; Mo-Sa 11:00-01:30,,
37.9879912,23.7521481,restaurant,greek,Αυτόφωρο,,,
37.9922021,23.7540364,restaurant,greek,Θάλεια,,,
37.9439705,23.6931366,restaurant,,Μεθεόρτιον,,,
37.9431647,23.6972456,restaurant,seafood,Κακαβιά Ο Νίκος,,,
37.9675407,23.7299686,restaurant,greek,Smile,,,
38.0387565,23.6888073,restaurant,greek,"Ψητοπωλείο ""Ηρώ""",,,
38.0397860,23.6901322,restaurant,pizza,Pizza Cosmos,,,
38.0284756,23.7239588,restaurant,,Καμπανάκια,,,
37.9435174,23.6883389,restaurant,seafood,Ψαρομεζέδες Αντωνία,,,
38.0315469,23.8075256,restaurant,,O Ilias,,,
38.0227699,23.7468421,restaurant,burger,Goody's,,,
37.9756422,23.7305480,restaurant,,Eteroclite bistro,,,
38.0598237,23.7936797,restaurant,greek,Ψητοπωλείο Bambino,12:00 - 00:00,,
38.1058789,23.6682055,restaurant,greek,Ο Μήτρος,,,
37.9443529,23.6613708,restaurant,kebab,Ο Οντάς,Tu-Su 13:00-00:30,,
37.9471028,23.7119955,restaurant,greek,Ο Λευτέρης,,,
37.9780719,23.7118064,restaurant,,CozyCozy,,,
38.1518346,23.7370109,restaurant,,1055,,,
37.9927554,23.7629999,restaurant,souvlaki,Πιάτσα Τυλιχτό,,,
37.9672145,23.7685411,restaurant,greek,Το Στέκι του Φίτσουλα - Αλέκος,,,
38.0506688,23.8704546,restaurant,,,,,
38.0549296,23.8714499,restaurant,,,,,
38.0546663,23.8707811,restaurant,,Άγγελος,,,
38.0653038,23.8423691,restaurant,,Μαγγίνας,,,
38.0497720,23.8445703,restaurant,seafood,Νησιώτισσα,,,
38.0553153,23.8708784,restaurant,,Πηλιορείτικο,,,
37.9741689,23.7701904,restaurant,greek,Η Ρίζα,,,
37.9502880,23.6815547,restaurant,,Ζεμπερέκι,,,
38.0305310,23.8063701,restaurant,regional,η ταβέρνα του Μανώλη,,,
37.9370917,23.9447099,restaurant,,Kimbo,,,
37.9753321,23.7326817,restaurant,greek,Ο Τζίτζικας κι ο Μέρµηγκας,,,
38.1172689,23.8621587,restaurant,,Ελευθεριάδης,,,
38.1168568,23.8630343,restaurant,,Τεχλικίδης,,,
37.9974517,23.9229731,restaurant,,Μοναξιά,,,
37.9441885,23.6889292,restaurant,,Γιαγιά Ελισάβετ,,,
37.9459254,23.6905780,restaurant,,Ελιές,,,
37.9763577,23.7222842,restaurant,,Ηλιαία,,,
38.0233965,23.8001450,restaurant,,Ερατώ,,,
38.0235370,23.8004589,restaurant,kebab,Νερόμυλος,,,
38.0232209,23.8000967,restaurant,seafood,Ψαράκια και Θαλασσινά,,,
37.9623730,23.7324095,restaurant,greek,Τρίκυκλο,,,
37.9687522,23.7142303,restaurant,greek,Ασχημόπαπο,,,
37.9350922,23.6327308,restaurant,,Ο Γιωργάκης,,,
37.9350081,23.6307880,restaurant,seafood,Ηλίας,,,
37.9347919,23.6308297,restaurant,seafood,Ο Ξιφίας,,,
37.9509655,23.7025749,restaurant,,Το Γιοφύρι,,,
37.9463847,23.6455272,restaurant,greek,Ρακάδικο Στοάς Κούβελου (Rakadiko Stoa Kouvelou),,,
37.9410981,23.6445867,restaurant,,+ουσία,,,
37.9747565,23.7668165,restaurant,greek,Κεμπάπ - Το παραδοσιακό,,,
37.9788465,23.7632537,restaurant,,adéste,,,
37.9644022,23.7137302,restaurant,greek,Αρετούσα,,,
37.9646838,23.7144812,restaurant,,ParkBench,,,
37.9648441,23.7150457,restaurant,greek,Το Μαυρέλι,,,
37.9655333,23.7149625,restaurant,greek,Κούβελος,,,
37.9736226,23.7717494,restaurant,,Το κουτούκι του μπάρμπα Κώστα,,,
38.0112292,23.8235498,restaurant,,Da Vinci,,,
37.9653404,23.7268094,restaurant,,Μαεργειό,,,
37.9667302,23.7284975,restaurant,greek,ΜΑΝΗΜΑΝΗ,,,
37.9632421,23.7239169,restaurant,greek,Η Φάμπρικα του Ευφρόσυνου,,,
37.9751296,23.7324379,restaurant,japanese,Dosirak,,,
37.9747982,23.7300681,restaurant,,Palaia Ithaki,,,
37.9758858,23.7413340,restaurant,american,TGI Friday's,,,
37.9290856,23.6286552,restaurant,,Starfish,,,
37.9303457,23.6388185,restaurant,,Ταϋγετος,,,
37.9297182,23.6446501,restaurant,,Τσικουδιά,,,
37.9304044,23.6450559,restaurant,,Ημεροβίγλι,,,
37.9352495,23.6476816,restaurant,italian,L' Artigiano,,,
37.9356654,23.6433879,restaurant,ouzeri,Το Στέκι της Γεύσης,,,
37.9357779,23.6459758,restaurant,,Χατζής,,,
37.9359462,23.6456739,restaurant,,Γευστική Γωνιά,,,
37.9497523,23.6689725,restaurant,,Κανέλλος,,,
37.9449431,23.6821104,restaurant,,Στην αυλη της φοιβης,,,
37.9510008,23.6774247,restaurant,,Στου Μέρτικα,,,
37.9478250,23.6778605,restaurant,seafood,Ψαρομεζέδες,,,
37.9765222,23.7218957,restaurant,,Mystilli,Mo-Su 08:00-00:00,,
37.9763934,23.7221510,restaurant,,Άτταλος,,,
37.9759768,23.7241085,restaurant,,Moma,,,
37.9759079,23.7245186,restaurant,,Δια Ταύτα,,,
37.9756387,23.7252696,restaurant,american,Hard Rock Cafe,,,
37.9380582,23.6461369,restaurant,souvlaki,Route Souvlaki 24,,,
37.9601200,23.6970183,restaurant,greek,Αμοργιανό Πέρασμα,,,
37.9561734,23.6930745,restaurant,greek,Τα Μεζεκλίκια,,,
37.9562350,23.7101930,restaurant,pizza,Willy's Pizza,Tu-Su 20:00-01:00,,
37.9471068,23.7008834,restaurant,greek,Το Κατώι,,,
37.9461245,23.6904353,restaurant,,Ο Λευτέρης,,,
37.9468861,23.6957101,restaurant,russian,Ευγένιος,,,
37.9515437,23.6948167,restaurant,greek,Λαδόκολλα,,,
37.9500516,23.7029160,restaurant,,Το Δικό Μας,,,
37.9570264,23.6943591,restaurant,,Παπαγάλος,,,
37.9590281,23.6982019,restaurant,greek,Μένητες,,,
37.9630327,23.7216543,restaurant,,Ολυμπίου Αμάλθεια,,,
37.9627935,23.7223746,restaurant,greek,Μικρή Βενετία,,,
37.9683917,23.7087689,restaurant,,Ο Σταθμός,,,
37.9682998,23.7087260,restaurant,,Το Γιαβρί,,,
37.9678817,23.7085204,restaurant,greek,Πεζόδρομος,,,
37.9675654,23.7058944,restaurant,,Πετραλώνι,,,
37.9428237,23.6439114,restaurant,ouzeri,Ο Μάκης,,,
37.9413716,23.6899621,restaurant,seafood,Ο Θανάσης,,,
37.9411920,23.6896392,restaurant,seafood,Πεζούλας,,,
37.9638601,23.7110477,restaurant,,Παξιμαδοκλέφτρα,,,
37.9614702,23.7030222,restaurant,,Μοτοσακό,,,
37.9606262,23.7013344,restaurant,,Παλιά Ιστορία,,,
37.9735287,23.7280984,restaurant,greek,Απολλώνια Λύρα-Πλάκα,,,
38.1551541,23.8693758,restaurant,,Ζαφειράκος,,,
37.9769317,23.7159107,restaurant,,Το Στέκι του Ηλία 2,,,
37.9768552,23.7184363,restaurant,regional,Το Στέκι του Ηλία,,,
37.9522222,23.6750237,restaurant,,Μάσα Σούρα,,,
37.9548775,23.7027165,restaurant,,Diver,,,
37.9510059,23.6671765,restaurant,,Αλατοπίπερο,,,
37.9383738,23.6403793,restaurant,sushi,SushiRolls,,,only
37.9373851,23.6396988,restaurant,,Vori,,,
38.0544988,23.8422483,restaurant,,Μαυρο Προβατο,,,
37.9601139,23.6987532,restaurant,,Παραγάδι,,,
37.9438313,23.6950131,restaurant,seafood,Θαλασσινός,,,
37.9435612,23.6963445,restaurant,seafood,Ψαροπούλα,,,
37.9430741,23.6861568,restaurant,russian,Τραπεζούντα,,,
38.0718487,23.9346708,restaurant,,,,,
37.9497966,23.6795198,restaurant,greek,Τρεις ελιές,,,
37.9515235,23.6747387,restaurant,,Οινοθόη,,,
38.0521501,23.8655007,restaurant,,"Ταβέρνα ""Ο Τέλης""",,,
37.9801400,23.7256935,restaurant,greek,Τα Καραμανλίδικα του Φάνη,Mo-Sa 12:00-23:00; Su off,,
37.9468570,23.6871618,restaurant,brazilian,Maracana Grill,,,
37.9482591,23.6877970,restaurant,cretan,Πατούχας,,,
37.9481065,23.6876132,restaurant,russian,Perse,,,
