@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
41.1262467,16.8699021,restaurant,,Verve,,,
41.1243182,16.8647148,restaurant,,Ristorante Radici Osteria,,,
41.1193673,16.8725668,restaurant,asian,Asian Foods,,,
41.1195787,16.8725444,restaurant,asian,Ochun,,,
41.1188608,16.8729074,restaurant,,Pizzeria Continental,,,
41.0211182,16.9982777,restaurant,,Le Beef,,,
41.1233133,16.8762811,restaurant,italian,Ristorante Pizzeria Taverna Verde,Mo-Su 12:00-23:45,,
41.0989339,16.8511925,restaurant,,Piu' Komodo,,,
41.1290704,16.5428311,restaurant,italian,Sviniamo,,,
41.1242052,16.8665406,restaurant,,Il Sale,,,
41.1283496,16.8718387,restaurant,italian;regional,Ristorante La Cecchina,,,
41.1318771,16.8684913,restaurant,fish;italian,Hostaria al gambero,,,
40.9527141,17.3022531,restaurant,fish,Damare,"Tu-Su 12:00-15:30, 19:30-00:00",,
41.1169527,16.8737820,restaurant,pizza;regional,Taverna del Merlino,,,
41.1214585,16.8700796,restaurant,,Frulez,,,
41.1222987,16.8619933,restaurant,,Chan,"Tu-Su 12:00-15:00, 19:00-00:00",,
41.1268569,16.8685329,restaurant,seafood,Osteria delle Travi di Bari,,,
40.9955144,17.2188844,restaurant,italian,Uccio Fish food,,,
40.9969134,17.2168623,restaurant,italian,Chichibio,Mo-Su 10:00-22:00,,
40.9968190,17.2176724,restaurant,italian,Il bastione,,,
40.9967782,17.2161917,restaurant,,Trattoria dal Monaco,,,
40.9957571,17.2186722,restaurant,,Osteria dei mulini,,,
40.9945630,17.2193181,restaurant,,Cuccundeo,,,
40.9947341,17.2193738,restaurant,,Pescaria,,,
40.9960433,17.2189457,restaurant,italian,Trattoria Pizzeria neuro,,,
41.2387097,16.5097388,restaurant,,Pizzeria Da Gino,,,
40.9527670,17.3030846,restaurant,,20m2,,,
41.0761338,16.8702093,restaurant,,,,,
41.0756241,16.8702144,restaurant,,,,,
41.1242691,16.8637043,restaurant,pizza;regional;seafood;meat;coffee,Pucciaria,Mo-Su 09:00-23:00,,
