@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
50.0720507,14.4052630,restaurant,regional,Hlubina,,,
50.0723097,14.4085831,restaurant,regional,U Starého lva,"Mo-Fr 09:00-23:00; Sa,Su 10:00-23:00",,
50.0739643,14.4151970,restaurant,chinese,TEJI,,,
50.0749992,14.4160178,restaurant,indian,TaaJ Palace,"Mo-Fr 11:00-22:00,Sa-Su 12:00-22:00",,
50.0774501,14.4165386,restaurant,thai,Lemon Leaf,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 12:00-24:00; Su 12:00-22:00,,
50.0775048,14.4191032,restaurant,regional,Karlův sklep,Mo-Sa 11:00-23:30; Su 12:00-22:00,,
50.0771020,14.4191660,restaurant,regional,U Sedlerů,Mo-Fr 11:00-23:00,,
50.0820486,14.4187715,restaurant,,Louvre,"Mo-Fr 08:00-23:30; Sa,Su 09:00-23:30",,
50.0868219,14.4036580,restaurant,,U Malého Glena,Mo-Su 11:30-03:00,,
50.0891199,14.3851472,restaurant,chinese,Nová Shang Hai,,,
50.0853663,14.3819585,restaurant,,U Zelené brány,Mo-Su 10:00-23:00,,
50.1019587,14.4495491,restaurant,,U Zlatého slunce,Mo-Su 11:00-23:00,,
50.0795702,14.4150787,restaurant,,U Zpěváčků,Mo-Fr 10:00-02:00; Sa-Su 11:00-02:00,,
50.0812520,14.4167066,restaurant,,Gran Fierro,,,
50.0771617,14.4314245,restaurant,regional,Demínka,"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00",,
50.0743189,14.4336293,restaurant,pizza,Pizzeria Einstein,Mo-Su 11:00-23:00,,
50.0742683,14.4347919,restaurant,regional,Na Pasece,"Mo-Th 11:00-24:00, Sa 11:30-24:00, Su 11:30-22:00, Fr 11:00-01:00",,
50.0784465,14.3563685,restaurant,,Ladronka,,,
50.0722067,14.4329797,restaurant,regional,U Regenta,,,
50.0734593,14.4279919,restaurant,,Švejk Hostinec U Kalicha,,,
50.0992057,14.4051761,restaurant,,Na Rozhraní,"Mo-Fr 11:00-23:30, Sa 11:30-23:30, Su 12:00-22:00",,
50.0992489,14.4035405,restaurant,japanese,Tokyo U Kavalíra,Tu-Su 12:00-22:00,,
50.1001084,14.4032341,restaurant,pizza,El Wood & Mr. Steak,,,
50.1014405,14.4231266,restaurant,,Splendid,,,
50.0837530,14.3651226,restaurant,chinese,China & Sushi Restaurant,,,
50.0840543,14.3651041,restaurant,czech,U Slávisty,,,
50.0838357,14.3693163,restaurant,pizza,Pizza pazza,Mo-Su 10:30-22:00,,
50.0841143,14.3740351,restaurant,italian,La Strada,Mo-Su 11:30-23:00,,
50.0841788,14.3748939,restaurant,,Na Marjánce,Mo 11:00-23:00; Tu-Th 11:00-24:00; Fr-Sa 11:00-01:00; Su 11:00-23:00,,
50.0849095,14.3790182,restaurant,pizza;ris,Piccolo Mondo (pizzeria | ristorante),,,
50.0979109,14.3670472,restaurant,mexican;italian'czech,Escobaras,12:00-02:00; Jul-Aug: 17:00-02:00,,
50.1001784,14.4878517,restaurant,,U Slunce,,,
50.0470774,14.4607453,restaurant,,Na Michelské,,,
50.0847283,14.4486671,restaurant,,Pizzeria Einstein,,,
50.0822307,14.4046703,restaurant,italian;regional,La Bastille,,,
50.0708347,14.4606262,restaurant,,U Klokoně,,,
50.0827298,14.4314666,restaurant,,Sherwood,,,
50.0831942,14.4233250,restaurant,,U Pinkasů,Mo-Su 10:00-23:30,,
50.0845000,14.4040006,restaurant,,Natureza,"Mo-Fr 09:00-21:00; Sa,Su 10:00-21:00",only,yes
50.0948278,14.3706520,restaurant,,Sprint,,,
50.0935880,14.4486270,restaurant,indian,Sangam,,,
50.0934826,14.4480691,restaurant,,Be Friendly,Mo-Sa 11:00-24:00,,
50.0880234,14.4909331,restaurant,,Oryx,"Mo-Th 11:00-23:00; Fr 11:00-24:00, Sa 12:00-24:00, Su 12:00-23:00",yes,no
50.0867852,14.4960376,restaurant,,Hector,"Mo-Th 07:00-23:00, Fr 07:00-22:00, Sa 08:00-22:00, Su 08:00-23:00",,
50.0869541,14.4034302,restaurant,,Malostranská restaurace,,,
50.0458848,14.4483690,restaurant,,Pizzeria San Severo,,,
50.1056680,14.5356830,restaurant,regional,Na staré hospodě,Mo-Su 09:00-22:00,,
50.0501805,14.5439466,restaurant,,Čínská restaurace,,,
50.0628851,14.4399977,restaurant,regional,U Bansethů,Mo-Su 11:00-00:00,,
50.0359035,14.4696426,restaurant,burger,Za Větrem,Mo-Su 11:00-23:00,,
50.1034193,14.4527611,restaurant,,,,,
50.0672338,14.4212962,restaurant,asian,Thanh Tam Asia Food,,,
50.1114292,14.5038674,restaurant,sushi;vietnamese;asian,KYOTO wok & sushi,Mo-Su 10:30-22:30,,
50.1114379,14.5005898,restaurant,,Pepř a sůl,,,
50.0739172,14.4243288,restaurant,,"Na křižovatce ""Uterus""",,,
50.0699464,14.4182496,restaurant,,U Jendy,Mo-Su 11:00-23:00,,
50.0692411,14.4179168,restaurant,pizza,VendeMaria Bistro,"Mo-Th 16:30-21:30; Fr 12:00-22:00; Sa,Su 11:30-22:00",,
50.0874131,14.4523471,restaurant,japanese,Taiko Ramen Bar,Mo-Sa 11:30-22:00,,
50.0874807,14.4528167,restaurant,,Planeta Žižkov,,,
50.0710095,14.4186874,restaurant,asian,Tamarino Tree,Mo-Fr 11:00-15:00,,
50.0740859,14.4185354,restaurant,,Faust,Mo-Fr 11:00-23:00; Sa 12:00-22:00,,
50.0704959,14.4187479,restaurant,regional,U Trajců,Mo-Fr 08:00-23:00; Sa-Su 10:00-23:00,,
50.0707748,14.4151363,restaurant,regional,U dobré myšlenky,10:00-23:00,,
