@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
53.2936795,-6.1349903,restaurant,chicken;portuguese,Nando's,Mo-We 12:00-21:30; Th-Sa 12:00-22:30; Su 12:00-21:20,,
53.3506474,-6.2595379,restaurant,chinese,M & L Chinese Restaurant,,,
53.3408606,-6.2595039,restaurant,indian,Indie Dhaba,,,
53.3326516,-6.2528775,restaurant,french,Brasserie Le Pont,,,
53.3363411,-6.2486164,restaurant,,Bagel Factory,,,
53.3408789,-6.2596606,restaurant,thai,Chili Club,,,
53.3472784,-6.2676661,restaurant,italian,Doppio Zero,,,
53.3424988,-6.2610483,restaurant,sushi,YO! Sushi,Mo-We 12:00-21:00; Th-Sa 12:00-22:00; Su 13:00-21:00,,
53.3421617,-6.2549962,restaurant,,The Pig's Ear,,,
53.3369336,-6.2653880,restaurant,sushi,Zakura,Mo-Su 12:00-22:00; Th-Sa 12:00-23:00,,
53.3447297,-6.2673557,restaurant,greek,Corfu,,,
53.3858061,-6.2548912,restaurant,,School of Nursing Cafe,,,
53.3858122,-6.0652671,restaurant,,The House,,,
53.3513969,-6.2614694,restaurant,chinese,10 Thousand Restaurant,,,
53.3856095,-6.3739405,restaurant,regional,Browne's Steakhouse,,no,
53.3435344,-6.2646731,restaurant,barbecue,Pitt Bros,"Mo-Fr 12:00-24:00; Sa,Su 12:30-24:00",,
53.3232026,-6.2653429,restaurant,,Kafka,,,
53.3221368,-6.2664469,restaurant,lebanese;palestinian,Shakshuka,,,
53.3434544,-6.2603559,restaurant,italian,Zizzi,,,
53.3433472,-6.2600742,restaurant,burger,The Counter,,,
53.3433808,-6.2601681,restaurant,mexican,Tolteca,,yes,
53.3432975,-6.2599267,restaurant,italian,Pacino's,,,
53.3452190,-6.2626962,restaurant,regional,The Old Storehouse,,,
53.3431027,-6.2614859,restaurant,,Cornucopia,Mo-Sa 08:30-22:00; Su 12:00-22:00,yes,yes
53.3506630,-6.2602322,restaurant,japanese,Fujiyama Restaurant,"Su-We 12:30-22:30, Th-Mo 12:30-23:00",,
53.3217541,-6.2794700,restaurant,pizza,The Joshua Tree,,,
53.3224929,-6.2658364,restaurant,grill,,,,
53.3254769,-6.2653072,restaurant,kebab,Hit the Spot,,,
53.3264384,-6.2651202,restaurant,chicken,Grace's Famous Fried Chicken,,,
53.3469973,-6.2498025,restaurant,,The Pig & Heifer,Mo-Fr 08:00-18:00,,
53.3529680,-6.2609111,restaurant,vietnamese,Pho Viet,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-23:00",,
53.3872512,-6.2972863,restaurant,chinese,,,,
53.3917217,-6.3908087,restaurant,chicken;portuguese,Nando's,,,
53.3916547,-6.3908118,restaurant,pizza,Milano,,yes,
53.3559273,-6.2874673,restaurant,chinese,Chess,,,
53.3514062,-6.2827498,restaurant,chinese,Canton city,,,
53.3508721,-6.2821058,restaurant,malaysian,Shangri-la,"Mo,We,Th 12:30-00:30; Fr-Su 12:30-01:00",yes,
53.3658023,-6.3309726,restaurant,,Phoenix Cafe,,,
53.2712837,-6.2034505,restaurant,thai,Baan Thai,,,
53.3482928,-6.2769480,restaurant,burger,Jo'burger,,,
53.2772550,-6.1028758,restaurant,,Nova,Mo Off; Tu-Fr 17:00-22:00; Sa-Su 12:00-22:00,,
53.2772730,-6.1027634,restaurant,italian,Ragazzi,Mo off; Tu-Sa 10:00-21:00; Su 10:00-20:00,,
53.3254396,-6.2648990,restaurant,indian,Madhuban,,,
53.3368080,-6.2656673,restaurant,burger,Roma II,,,
53.3228810,-6.2649894,restaurant,regional,Kylemore,,,
53.3247995,-6.2649543,restaurant,,Farmer Browns at The Village,"Mo-Fr 10:00-22:00, Sa 10:00-22:00, Su 10:00-16:00, 17:00-21:00, Holidays 10:00-16:00, 17:00-21:00",,
53.3224374,-6.2651617,restaurant,asian,Tippenyaki,,,
53.3315236,-6.2516274,restaurant,,Forest Avenue,"We 18:00-21:30, Th-Sa 12:00-14:00, 18:00-21:30",,
53.3458836,-6.2597787,restaurant,american,TGI Friday's,,,
53.3438429,-6.2623270,restaurant,,Pichet,,,
53.3190163,-6.2914429,restaurant,thai;sushi,Honkuku,,,
53.3194498,-6.2917621,restaurant,,Rea's Bistro,,,
53.3209653,-6.2932826,restaurant,chinese;thai,Shirley House,,,
53.3308106,-6.2642264,restaurant,spanish,Viva,,,
53.3310884,-6.2646565,restaurant,,Richmond,,,
53.3329213,-6.2650662,restaurant,coffee_shop;lebanese;syrian,Damascus Gate,,,
53.3344042,-6.2650444,restaurant,chicken,Camden Rotisserie,,,
53.3350181,-6.2649772,restaurant,,Passion 4 Food,,,
53.3353064,-6.2654149,restaurant,,Mama Yo,,,
53.3352601,-6.2654186,restaurant,,Dumpling Shop,,,
53.3385975,-6.2659212,restaurant,afghan,Afghan Grill,,,
