 
43.5120690,16.4485415,,,,,garden,,,
43.5118725,16.4485482,,,,,garden,,,
43.5116789,16.4485209,,,,,garden,,,
43.5139221,16.4478656,,,,,garden,,,
43.5112589,16.4640495,,,,,park,,,
43.5089906,16.4241860,Dječji grad,,,,playground,,,
43.5068558,16.4247824,,,,,garden,,,
43.5065897,16.4247242,,,,,swimming_pool,,,
43.5082929,16.4386809,Palača Milesi,,castle,,,,,
43.5075631,16.4405305,,,archaeological_site,,,,,
43.5075824,16.4401992,,,archaeological_site,,,,,
43.5077105,16.4402885,,,archaeological_site,,,,,
43.5181241,16.4299826,,,,,pitch,,,
43.5152363,16.4465485,,,,,garden,,,
43.5140392,16.4449257,,,,,garden,,,
43.5108784,16.4459547,,,,,garden,,,
43.5141628,16.4456638,,,,,garden,,,
43.5111314,16.4473318,,,,,garden,,,
43.5130192,16.4475689,,,,,garden,,,
43.5156932,16.4471483,,,,,garden,,,
43.5145742,16.4480882,,,,,garden,,,
43.5128153,16.4479480,,,,,garden,,,
43.5112255,16.4456857,,,,,garden,,,
43.5114067,16.4450091,,,,,garden,,,
43.5107694,16.4485562,,,,,garden,,,
43.5115604,16.4461688,,,,,garden,,,
43.5104716,16.4470050,,,,,garden,,,
43.5122936,16.4481963,,,,,garden,,,
43.5127369,16.4471384,,,,,playground,,,
43.5121570,16.4481694,,,,,garden,,,
43.5120299,16.4481504,,,,,garden,,,
43.5126480,16.4489519,,,,,garden,,,
43.5102176,16.4454133,,,,,garden,,,
43.5104269,16.4444959,,,,,garden,,,
43.5176066,16.4548420,,,,,pitch,,,
43.5037552,16.4549101,,,,,pitch,,,
43.5033449,16.4534772,,,,,playground,,,
43.5049487,16.4675176,,,,,pitch,,,
43.5309606,16.4734823,NK Omladinac,,,,sports_centre,,,
43.5031711,16.4644271,,,,,swimming_pool,,,
43.5007350,16.4604284,,,,,pitch,,,
43.5046860,16.4636039,,,,,swimming_pool,,,
43.5037735,16.4620859,,,,,pitch,,,
43.5079606,16.4308037,,,,,park,,,
43.5089164,16.4208054,Park-šuma Marjan,,,,park,,,
43.5090109,16.4259443,,,,,park,,,
43.5089016,16.4319669,,,,,garden,,,
43.5092387,16.4309766,,,,,garden,,,
43.5089129,16.4308119,,,,,garden,,,
43.5085311,16.4308153,,,,,garden,,,
43.5087390,16.4315800,,,,,garden,,,
43.5016466,16.4604101,,,,,swimming_pool,,,
43.5036739,16.4554808,,,,,pitch,,,
43.5036243,16.4556325,,,,,pitch,,,
43.5048899,16.4209433,,,,,swimming_pool,,,
43.5022166,16.4546254,,,,,swimming_pool,,,
43.5090831,16.4675664,,,,,garden,,,
43.5072072,16.4666790,,,,,outdoor_seating,,,
43.5071114,16.4658828,,,,,outdoor_seating,,,
43.5187762,16.4723152,,,,,dog_park,,,
43.5093235,16.4377113,Kapela Svetog Save,,,place_of_worship,,christian,,
43.5087183,16.4259420,,,,,garden,,,
43.5098060,16.4389164,,,,,outdoor_seating,,,
43.5083840,16.4658120,Osnovna škola Split 3,,,school,,none,,
43.5044597,16.4634452,,,,,pitch,,,
43.5177469,16.4547783,Crkva Marije Pomoćnice,,,place_of_worship,,christian,,
43.5071132,16.4659107,,,,,park,,,
43.5077735,16.4659317,,,,,park,,,
43.5191021,16.4648782,,,,,fitness_centre,,,
43.5225342,16.4693670,,,,,pitch,,,
43.5119865,16.4532522,,,,,dog_park,,,
43.5122644,16.4536407,,,,,playground,,,
43.5111005,16.4685619,,,,,park,,,
43.5108947,16.4686154,,,,,park,,,
43.5110330,16.4695451,,,,,park,,,
43.5148847,16.4283741,,,,,pitch,,,
43.5176685,16.4296584,,,,,pitch,,,
43.5223720,16.4704413,,,,,pitch,,,
43.5224434,16.4698859,,,,,pitch,,,
43.5150056,16.4654453,,,,,fitness_station,,,
43.5149871,16.4651816,,,,,pitch,,,
43.5151166,16.4472340,,,,,pitch,,,
43.5104037,16.4405351,Bedem Cornaro,,archaeological_site,,,,,
43.5091248,16.4420989,Bedem Contarini,,archaeological_site,,,,,
43.5034517,16.4553588,,,,,pitch,,,
43.5033892,16.4555473,,,,,pitch,,,
43.5036650,16.4552333,,,,,pitch,,,
43.5033930,16.4550672,,,,,pitch,,,
43.5142065,16.4290035,,,,,dog_park,,,
43.5174525,16.4322479,Službeni park za pse GK Spinut,,,,dog_park,,,
43.5133745,16.4304156,,,,,playground,,,
43.5141585,16.4333020,Park Rendićeva,,,,park,,,
43.5116973,16.4475943,,,,,garden,,,
43.5191444,16.4448708,,,,,bleachers,,,
43.5183205,16.4439273,,,,,bleachers,,,
43.5183648,16.4444569,,,,,bleachers,,,
43.5188532,16.4435111,,,,,bleachers,,,
43.5194620,16.4435185,,,,,bleachers,,,
43.5196968,16.4497511,,,,,garden,,,
