48.8786463,2.3105429,,grass,,,
48.8785201,2.3102338,,grass,,,
48.8790574,2.3097866,,grass,,,
48.8793764,2.3118245,,grass,,,
48.8792938,2.3106399,,grass,,,
48.8797366,2.3094315,,grass,,,
48.8787447,2.3107562,,grass,,,
48.8792950,2.3077938,,grass,,,
48.8793588,2.3097162,,,,water,
48.8788212,2.3105072,,grass,,,
48.8782768,2.3071568,,grass,,,
48.8802084,2.3110351,,grass,,,
48.8782537,2.3096375,,grass,,,
48.8782398,2.3075045,,grass,,,
48.8791670,2.3059449,,grass,,,
48.8798267,2.3108005,,grass,,,
48.8783799,2.3066817,,grass,,,
48.8796690,2.3099165,,grass,,,
48.8803501,2.3105582,,grass,,,
48.8789723,2.3060952,,grass,,,
48.8794980,2.3059245,,grass,,,
48.8782850,2.3091771,,grass,,,
48.8784868,2.3092496,,grass,,,
48.8783016,2.3094269,,grass,,,
48.8798390,2.3074919,,grass,,,
48.8784139,2.3078043,,grass,,,
48.8792371,2.3088884,,grass,,,
48.8799275,2.3105469,,grass,,,
48.8799584,2.3114951,,grass,,,
48.8782358,2.3079998,,grass,,,
48.8800646,2.3117505,,grass,,,
48.8789061,2.3077980,,grass,,,
48.8787565,2.3063075,,grass,,,
48.8790259,2.3060095,,grass,,,
48.8798783,2.3119039,,grass,,,
48.8782583,2.3086912,,grass,,,
48.8782659,2.3089021,,grass,,,
48.8796703,2.3102094,,grass,,,
48.8784158,2.3087961,,grass,,,
48.8788000,2.3084908,,grass,,,
48.8793414,2.3058984,,grass,,,
48.8782508,2.3085058,,grass,,,
48.8799625,2.3087806,,grass,,,
48.8241781,2.3276891,,construction,,,
48.8495933,2.3119003,,,,water,
48.8684740,2.3642389,Caserne Vérines,military,,,
48.8790522,2.3273848,,construction,,,
48.8649346,2.3029918,,,,water,
48.8669592,2.3082497,,construction,,,
48.8645133,2.3033570,,grass,,,
48.8672723,2.4065715,,,,water,
48.8660317,2.3882905,,,,water,
48.8673462,2.4044117,,construction,,,
48.8604896,2.4056681,Jardin suspendu,allotments,,,
48.8659921,2.3215076,Fontaine des Fleuves,,,water,
48.8649597,2.3207519,Fontaine des Mers,,,water,
48.8884954,2.4033977,Condamné,construction,,,
48.8882691,2.4081492,,construction,,,
48.8855793,2.3246035,,construction,,,
48.8691972,2.3669766,Écluse du Temple,,,water,
48.8737134,2.3634633,,,,water,
48.8695493,2.3667031,Écluse du Temple,,,water,
48.8733603,2.3637384,,,,water,
48.8756861,2.3643200,Bassin des Récollets,,,water,
48.8689892,2.3671391,,,,water,
48.8207569,2.3696363,,education,,,
48.8744384,2.3603135,Groupe Scolaire des Récollets,education,,,
48.8449008,2.3028262,,education,,,
48.8948699,2.3375407,,construction,,,
48.8882459,2.3402042,Vigne du Clos Montmartre,vineyard,,,
48.8843477,2.3517762,RATP,industrial,,,
48.8395972,2.3958001,,,,water,
48.8382012,2.4023158,,construction,,,
48.8322315,2.3982827,,construction,,,
48.8411591,2.3876563,,,,water,
48.8454480,2.3840767,,construction,,,
48.8504446,2.3754579,Laboratoire,industrial,,,
48.8644790,2.3124667,,grass,,,
48.8644548,2.3112809,,grass,,,
48.8652020,2.3106364,,basin,,,
48.8346692,2.3892385,Halle Gabriel Lamé,industrial,,,
48.8353917,2.3422748,,,,water,
48.8285021,2.3523732,,construction,,,
48.8184880,2.3553150,,,,water,
48.8185920,2.3556216,,,,water,
48.8183877,2.3550213,,,,water,
48.8314273,2.3555773,,basin,,,
48.8301445,2.3672056,Cosy' R Paris Coiffure,retail,,,
48.8639991,2.2972630,,,,water,
48.8655155,2.2971441,,grass,,,
48.8652948,2.2971715,,grass,,,
48.8652915,2.2967154,,grass,,,
48.8654842,2.2962849,,grass,,,
48.8666123,2.2970964,,construction,,,
48.8663207,2.2966779,,grass,,,
48.8318730,2.3257565,,,,water,
48.8379056,2.2904746,,education,,,
48.8383120,2.2913698,,education,,,
48.8332731,2.3154936,,brownfield,,,
48.8614445,2.2892615,,,,water,
48.8612051,2.2899093,Fontaine de Varsovie,,,water,
48.8616948,2.2895215,,grass,,,
48.8614417,2.2891502,,grass,,,
48.8610989,2.2900688,,grass,,,
48.8614439,2.2891680,,,,water,
48.8616816,2.2895234,,,,water,
48.8608339,2.2904737,,,,water,
48.8616207,2.2895252,,,,water,
48.8627636,2.2901868,,,,water,
48.8616636,2.2904028,,grass,,,
48.8618415,2.2901124,,grass,,,
48.8626059,2.2902370,,,,water,
48.8623106,2.2902385,,grass,,,
48.8622014,2.2895873,,grass,,,
48.8628952,2.2908580,,grass,,,
48.8615170,2.2910328,,grass,,,
48.8628324,2.2898406,,grass,,,
48.8613052,2.2909670,,grass,,,
48.8622640,2.2902641,,,,water,
48.8625068,2.2898439,,grass,,,
48.8619059,2.2903901,,grass,,,
48.8620272,2.2898216,,grass,,,
48.8626475,2.2901288,,grass,,,
48.8625592,2.2895340,,grass,,,
48.8614656,2.2907000,,grass,,,
48.8618016,2.2913588,,grass,,,
48.8622570,2.2898302,,grass,,,
48.8628175,2.2906627,,grass,,,
48.8624909,2.2922217,,grass,,,
48.8614482,2.2920047,,grass,,,
48.8620528,2.2922251,,grass,,,
48.8621641,2.2926885,,grass,,,
48.8619237,2.2917971,,grass,,,
48.8602870,2.2882777,,grass,,,
48.8601961,2.2878573,,grass,,,
48.8612032,2.2874333,,grass,,,
48.8605040,2.2877003,,grass,,,
48.8605069,2.2880289,,,,water,
48.8607193,2.2879698,,grass,,,
48.8606586,2.2874808,,grass,,,
48.8601811,2.2887466,,grass,,,
48.8604285,2.2877283,,,,water,
48.8613859,2.2883783,,grass,,,
48.8597616,2.2898501,,grass,,,
48.8607159,2.2882898,,grass,,,
48.8608623,2.2892253,,grass,,,
48.8601616,2.2870704,,grass,,,
48.8599555,2.2897747,,grass,,,
48.8604967,2.2866662,,,,water,
48.8605520,2.2866735,,grass,,,
48.8591603,2.2891728,,grass,,,
48.8608295,2.2881230,,,,water,
48.8610478,2.2889485,,grass,,,
48.8611839,2.2881934,,grass,,,
48.8595296,2.2892141,,grass,,,
48.8609184,2.2876234,,grass,,,
48.8612341,2.2886581,,grass,,,
48.8607113,2.2882659,,,,water,
48.8613639,2.2878464,,grass,,,
48.8591677,2.2887142,,grass,,,
48.8608596,2.2885425,,grass,,,
48.8598128,2.2888361,,grass,,,
48.8605046,2.2897741,,grass,,,
48.8594611,2.2882877,,grass,,,
48.8611702,2.2876518,,grass,,,
48.8605812,2.2886782,,grass,,,
48.8606772,2.2895261,,grass,,,
48.8595294,2.2886085,,grass,,,
48.8604167,2.2895062,,grass,,,
48.8268302,2.3309372,,,,water,
48.8629437,2.2872013,,grass,,,
48.8632900,2.2909422,,grass,,,
48.8630553,2.2914079,,grass,,,
48.8619598,2.2915190,,grass,,,
48.8635189,2.2904801,,grass,,,
48.8633824,2.2896092,,grass,,,
48.8658861,2.2872244,Groupe Scolaire,education,,,
48.8695072,2.2897019,,,,water,
48.8697824,2.2886165,,,,water,
48.8700569,2.2894641,,,,water,
48.8725111,2.2859681,,grass,,,
48.8726728,2.2872646,,grass,,,
48.8728708,2.2894040,,grass,,,
48.8731211,2.2914288,,grass,,,
48.8736989,2.2907049,,grass,,,
48.8734594,2.2886928,,grass,,,
48.8730970,2.2855604,Pelouse Isabelle Eberhardt,grass,,,
48.8737126,2.2913461,,grass,,,
48.8732939,2.2870982,,grass,,,
48.8735688,2.2898648,,grass,,,
48.8726884,2.2816720,,grass,,,
48.8717070,2.2786149,Pelouse Jean Seberg,grass,,,
48.8722346,2.2775364,Pelouse Pierre Brossolette,grass,,,
48.8716099,2.2773288,,grass,,,
48.8728821,2.2837503,,grass,,,
48.8720600,2.2817922,,grass,,,
48.8722414,2.2835043,,grass,,,
48.8718727,2.2801330,Pelouse Nina Berberova,grass,,,
48.8724177,2.2792200,Pelouse Marie-France Pisier,grass,,,
48.8721737,2.2765581,,grass,,,
48.8714264,2.2765481,,grass,,,
48.8714192,2.2769182,,grass,,,
48.8714385,2.2761017,,grass,,,
48.8716425,2.2750843,,grass,,,
48.8672269,2.2702736,,grass,,,
48.8668926,2.2708314,,grass,,,
48.8670684,2.2709784,,grass,,,
48.8668085,2.2779021,,construction,,,
48.8652473,2.2799934,,education,,,
48.8941997,2.3890638,,grass,,,
48.8915811,2.3916316,Prairie du Triangle,grass,,,
48.8909338,2.3883744,Les Jardins Passagers,allotments,,,
48.8955002,2.3905291,,grass,,,
48.8624937,2.2850289,Cimetière de Passy,cemetery,,,
48.8607688,2.2744679,Groupe Scolaire Gerson,education,,,
48.8585841,2.2846958,,grass,,,
48.8212005,2.3157423,,grass,,,
48.8210447,2.3157436,,grass,,,
48.8212470,2.3155292,,grass,,,
48.8212936,2.3153154,,grass,,,
48.8213405,2.3151019,,grass,,,
48.8213870,2.3148890,,grass,,,
48.8203338,2.3193876,,,,water,
48.8209645,2.3154950,,grass,,,
48.8588924,2.2683263,,grass,,,
48.8587414,2.2692019,,grass,,,
48.8590933,2.2688225,,grass,,,
48.8593199,2.2684054,,grass,,,
48.8563307,2.2753726,,grass,,,
48.8568264,2.2750735,,grass,,,
48.8550038,2.2777941,,education,,,
48.8201597,2.3093277,,greenfield,,,
48.8200677,2.3093459,,greenfield,,,
48.8191972,2.3046188,,construction,,,
48.8433608,2.3565255,,grass,,,
48.8447239,2.3589567,Grande Volière,greenhouse_horticulture,,,
48.8435523,2.3556554,,grass,,,
48.8440175,2.3572295,,grass,,,
48.8435832,2.3552051,,grass,,,
48.8432273,2.3561029,,grass,,,
48.8438659,2.3555261,,grass,,,
48.8434904,2.3559370,,grass,,,
48.8439551,2.3562085,,grass,,,
48.8436491,2.3563247,,grass,,,
48.8431850,2.3555960,,grass,,,
48.8441455,2.3560542,,grass,,,
48.8428684,2.3615922,Jardin d'iris et de plantes vivaces,grass,,,
48.8873382,2.3592839,,brownfield,,,
