47.2134255,-1.5445018,"Le Champ de Mars, du faubourg au quartier",information,,,,,,Panneau hors parcours - Panneau double
47.2154030,-1.5432871,Madeleine-Champ de Mars en 2007: un quartier renouvelé,information,,,,,,Panneau hors parcours - Panneau double
47.2219323,-1.5532614,L'Erdre détournée,information,,,,,,Panneau hors parcours - Panneau double
47.2209054,-1.5543470,"La Préfecture, une facade urbaine sur l'Erdre",information,,,,,,Panneau hors parcours
47.2219372,-1.5532618,Les bateaux de l'Erdre,information,,,,,,Panneau hors parcours - Panneau double
47.2228002,-1.5531462,"Saint-Mihiel, un pont voulu par les habitants",information,,,,,,Panneau hors parcours
47.2215785,-1.5516538,Des tables mémoriales pour nos morts,information,,,,,,Panneau hors parcours
47.2097375,-1.5686139,Notre-Dame : une église pour le port,information,,,,,,Panneau hors parcours
47.2188886,-1.5489230,La chapelle de l'Oratoire,information,,,,,,Panneau hors parcours
47.2066028,-1.5664304,La Cale des Ateliers et Chantiers de Bretagne,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 2
47.2059611,-1.5657871,Les Ateliers et Chantiers de Nantes,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 3
47.2063834,-1.5643499,Du canal au boulevard,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 1 bis
47.2063698,-1.5643358,Les nefs de la Loire : Du fer et des machines,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 1
47.1997138,-1.5743334,L'estuaire ou la Loire maritime,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 11 bis - Dessins
47.2051375,-1.5687591,La cale 3,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape9 - Panneau de photos
47.2057941,-1.5665327,La cale couverte,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 4
47.2030276,-1.5721882,Le quai des Antilles: un quai d'armement,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 10
47.1994689,-1.5733343,Le site des Chantiers,information,,,,,,Parcours thématique «Le site des Chantiers» - Plan d'ensemble avec itinéraire
47.2064642,-1.5652888,Le site des Chantiers,information,,,,,,Parcours thématique «Le site des Chantiers» - Plan d'ensemble avec itinéraire
47.1993377,-1.5737295,Patrimoine portuaire: une grue et un quai,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 12
47.2056565,-1.5668548,"l'AP3 et la Grue Titan, de nouveaux outils de travail à l'ère de la préfabrication",information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 6
47.1997095,-1.5743360,Le hangar à bananes,information,,,,,,Parcours thématique «Le site des Chantiers» - Étape 11
47.2157909,-1.5493813,Le duché de Bretagne,information,,,,,,Parcours « Dans la cour »
47.2158806,-1.5490818,Le Petit Gouvernement,information,,,,,,Parcours « Dans la cour »
47.2161294,-1.5489600,Un bâtiment militaire : le Harnachement,information,,,,,,Parcours « Dans la cour »
47.2165729,-1.5488610,Le rattachement du duché de Bretagne au royaume de France,information,,,,,,Parcours « Dans la cour »
47.2162843,-1.5498891,Protéger l'entrée du château,information,,,,,,Parcours « Dans la cour »
47.2156874,-1.5493213,Un château de la Loire ?,information,,,,,,Parcours « Sur les rempart »
47.2158063,-1.5490683,Le château des Ducs de Bretagne,information,,,,,,Parcours « Sur les rempart »
47.2158236,-1.5489925,Le Petit Gouvernement,information,,,,,,Parcours « Sur les rempart »
47.2159080,-1.5485506,,information,,,,,,Parcours « Sur les rempart »
47.2160488,-1.5486221,La tour de la Couronne d'Or,information,,,,,,Parcours « Sur les remparts »
47.2166035,-1.5484563,La tour de Bretagne,information,,,,,,Parcours « Sur les remparts »
47.2165937,-1.5484689,Le « Vieux Donjon »,information,,,,,,Parcours « Sur les remparts »
47.2165711,-1.5489279,Une ville et un château qui s'agrandissent,information,,,,,,Parcours « Sur les remparts »
47.2166433,-1.5491380,La première promenade publique des Nantais,information,,,,,,Parcours « Sur les remparts »
47.2163388,-1.5500274,La châtelet à deux tours,information,,,,,,Parcours « Sur les remparts »
47.2159496,-1.5500534,La tour des Jacobins,information,,,,,,Parcours « Sur les remparts »
47.2154678,-1.5497352,L'île Feydeay n'est plus une île,information,,,,,,Parcours « Sur les remparts »
47.2438204,-1.4955477,Les Gohards,information,,,,,,
47.2475515,-1.4914329,,information,,,,,,
47.2163622,-1.5479690,La plus grosse tour du château,information,,,,,,Parcours « Dans les douves »
47.2169398,-1.5493132,De nouveaux éléments défensifs au 16e siècle,information,,,,,,Parcours « Dans les douves »
47.2167893,-1.5500461,L'explosion de la tour des Espagnols en 1800,information,,,,,,Parcours « Dans les douves »
47.2159141,-1.5504852,Une tour à canons du 15e siècle,information,,,,,,Parcours « Dans les douves »
47.2154869,-1.5501413,Une forteresse du 15e siècle,information,,,,,,Parcours « Dans les douves »
47.2154983,-1.5492908,La courtine deLoire,information,,,,,,Parcours « Dans les douves »
47.2153642,-1.5501569,Explorez le château des ducs de Bretagne,information,,,,,,
47.1901107,-1.5473875,Pont-Rousseau le véritable coeur de Rezé,information,,,,,,
47.1857656,-1.5497165,,information,,,,,,
47.1856566,-1.5532992,Le patrimoine de la ville de Rezé,information,,,,,,
47.1856504,-1.5541345,,artwork,,,,,,
