45.7620155,4.8229118,,viewpoint,,,,,,
45.7612138,4.8428506,Victor de Laprade,artwork,,,,,,
45.7612569,4.8423802,Buste de Félix Mangini,artwork,,,,,,
45.7601329,4.8425860,Pierre Dupont et sa muse,artwork,,,,,,
45.7602357,4.8429770,Général Duphot,artwork,,,,,,
45.7739857,4.8563101,,artwork,,,,,,
45.7627659,4.8228384,Regard sur la ville,artwork,,,,,,
45.7462375,4.8421622,Le Canéphore,artwork,,,,,,
45.7442419,4.8544909,Mont Blandan,artwork,,,,,,
45.7629176,4.8588265,,artwork,,,,,,
45.7452136,4.8558799,,viewpoint,,,,,,
45.7604325,4.8279355,Antoine Coysevox,artwork,,,,,,
45.7707469,4.8286470,L'annonciade céleste,artwork,,,,,,statue de femme (2m) dans une niche au-dessus de l'entrée
45.7608407,4.8315116,Musée des Hospices Civils de Lyon,museum,,,,,,
45.7748339,4.8444352,,artwork,,,,,,
45.7302168,4.8184980,Voies navigables de France,information,,,,,,
45.7480772,4.8408598,Centre Kapla Animation,theme_park,,,,,,
45.7615438,4.8326339,Citadines Presqu'île,hotel,,,,,,
45.7704105,4.8635178,,information,,,,,,
45.7682007,4.8366415,Louise Labé,artwork,,,,,,
45.7682505,4.8373364,Pyramide de l'histoire de Lyon,artwork,,,,,,
45.7683246,4.8370032,Louis Pradel,artwork,,,,,,
45.7851909,4.8564433,Le Htap,artwork,,,,,,
45.7596898,4.8362144,Cité Internationale de la Gastronomie de Lyon,museum,,,,,,
45.7602548,4.8458167,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7588903,4.8334514,Globe et Cecil hôtel,hotel,,,,,,
45.7527915,4.8291303,Hôtel Alexandra,hotel,,,,,,
45.7602333,4.8318219,Hôtel du Théâtre,hotel,,,,,,
45.7595202,4.8324412,Hôtel des Célestins,hotel,,,,,,
45.7483224,4.8272994,Hôtel de Normandie,hotel,,,,,,
45.7333898,4.8235268,,artwork,,,,,,
45.7513228,4.8306539,Le Lys Bleu,hotel,,,,,,
45.7537137,4.8258910,Hôtel Vaubecour,hotel,,,,,,
45.7615507,4.8335040,Carré d’Artistes,artwork,,,,,,
45.7751792,4.8179890,Parcours d'orientation permanent du parc de la Cerisaie,information,,,,,,
45.7524708,4.8292885,Hôtel Ampère,hotel,,,,,,
45.7358070,4.7742194,,picnic_site,,,,,,
45.7355191,4.7732270,,picnic_site,,,,,,
45.7412868,4.7878611,Vert l'Yzeron,information,,,,,,
45.7558895,4.8311284,Hôtel du Dauphin,hotel,,,,,,
45.7797569,4.8266005,Hôtel ibis Styles Lyon Croix Rousse,hotel,,,,,,
45.7844551,4.7917161,,information,,,,,,
45.7741162,4.8249734,L'Oreille Absolue,artwork,,,,,,
45.7731764,4.8206749,La Fanny,artwork,,,,,,
45.7609744,4.8318186,Hôtel Saint-Antoine,hotel,,,,,,
45.7610712,4.8314265,,information,,,,,,
45.7684380,4.8383266,Keith Haring Stop Aids,artwork,,,,,,
45.7691131,4.8342934,Red Bull Jour d’Envol,artwork,,,,,,
45.7594205,4.8319096,Sylvie Platini,gallery,,,,,,
45.7596750,4.8312512,Hôtel des Artistes,hotel,,,,,,
